,rating,restId,text,type
922,1.0,tFlQiwIH0MyYeajld8BheQ,"Hello Steel Cactus. You think you are Mexican restaurant. You are not. Just close please. No hard feelings...if you close soon.  The food is nothing even resembling Mexican let alone American Mexican.  The chorizo?  Ehhh.  The carnitas more Midwest bbq than anything Mexican.  While the server was great, the experience was snuffed out by your sub par attempt at goodness.  Let me emphasize the point by my husband and I tried this same restaurant 3 times hoping it would get better.  It got worse.  
We are done. DONE!  Yuck.",mexican
923,4.0,Tr8TJnMoSgBvfZvmCx9-eQ,"The best margarita in Pittsburgh, excellent food and decent service. The place is small and the bar is smaller- I don't recommend this for large groups, as you'll be waiting for a while and in the winter, there's not much room for hanging out. 

A hidden treasure in Franklin Park!",mexican
924,1.0,Tr8TJnMoSgBvfZvmCx9-eQ,"I've tried many dishes and they are poorly seasoned.  
We thought that if we tried many we'd find something g good.  

It's not high quality food at all 

Meats are not tenderized. It's tough and tasteless but maybe this region likes it that way 

Other than average grub it's out of the way for many prople",mexican
925,2.0,Tr8TJnMoSgBvfZvmCx9-eQ,"Underwhelmed. Not good for kids. Loud, hard to hear, no outside tables. 

Ordered a quesadilla from the children's menu for my 1 year old, only to find pieces of jalapeño a few bites in after she began incessantly crying. Completely unacceptable. Probably won't go back.",mexican
926,3.0,Tr8TJnMoSgBvfZvmCx9-eQ,"First time visitors. Place is a little rough around the edges, patches in the ceilings , not painted, cracks in the walls etc. very good chips and salsa. 16 dollar pint of margarita ( I picked a premium tequilla of the month). I really can't say it was with it at all. Ordered a shredded beef burrito which looked kinda sad and tasted average.enchilada dish was eh, rice and beans were as expected. Server was great , was just not super impressed with it .",mexican
927,5.0,Tr8TJnMoSgBvfZvmCx9-eQ,The food in the staff is outstanding. The margaritas are excellent and always hit the spot.,mexican
928,4.0,5eKk8dA1QtKaQr_5i_SCRw,"Yum. Love their guacamole- it's amazing. I usually get their fish tacos or the mahi-mahi tacos and every time I love them. I wish I could order the tacos à la cart though because I'm not crazy about the sides options. 
           
Their margaritas are also bomb. Careful though they are not playing around. They may taste like they aren't strong but they'll get ya - you've been fairly warned! 

On Saturday night, this place turns into a dance party and it gets packed.",mexican
929,4.0,5eKk8dA1QtKaQr_5i_SCRw,"Location is everything. We came here for lunch before a show, and I loved the glass windows on the second floor that overlooked market square. It wasn't very busy on a sat during lunch. Our server was courteous and didn't rush us. I got the hanger steak tacos (arracheras), and they were pretty good. A little too much onions though... my breath still smelled like onions hours later. Haha. This is a nice hangout spot. I would love to try some of their other dishes next time.",mexican
930,4.0,5eKk8dA1QtKaQr_5i_SCRw,Came here for lunch with coworkers. Ordered the chip and salsa and the carnitas fajitas. Service was very friendly and pretty quick considering It was a lunch rush. The chips and salsa are addicting and our table went through 3 baskets of chips and salsas lol! Free salsa free refills by the way! And then came my fajitas. They were very very good. The meat was amazing! Tons of peppers. Albeit overall a little oily...It didn't detract from the flavor. And the pricing was great for lunch. The portion was so big I had leftovers! The seating area is nice and I never knew this place existed! Will definitely be back!,mexican
931,3.0,5eKk8dA1QtKaQr_5i_SCRw,"I thought the place was decent for the location. It was Monday evening when I visited and even though it was Mexican Independence Day (9/16) place didn't appear to have any promotion or celebrating the event.... also the staff appeared as if they just wanted the evening to be over.  The bar tender was really cool though.  She made awesome Margaritas.  The al pastor tacos dinner was ok!  The habanero salsa was fantastic, although I've never known a Mexican restaurant to charge for salsa like this place.  Nice location, great circuses, but this restaurant lacks a Mexican soul!!",mexican
932,4.0,5eKk8dA1QtKaQr_5i_SCRw,Great tacos and lots of variety for lunch. I loved that the service was fast and easy with our sever.,mexican
933,5.0,qHseX2NHeUUedIgs_VasZA,"This was one of the best dining experiences I have had in Pittsburgh in quite awhile. My partner and I arrived at 7pm on Saturday. The restaurant was busy but they were able to seat us in their covered section out back. The live music and decor really added to the authentic nature of the place. 

The service was fantastic, the food was delicious and the margaritas were the best I've had in a long time. 

I honestly don't have a single negative thing to say. This will be the only Mexican restaurant I go to in Pittsburgh in the foreseeable future. There's no reason to go anywhere else.",mexican
934,5.0,qHseX2NHeUUedIgs_VasZA,"Easily some of the best Mexican food I've had outside of the Southwest. Tacos, quesadillas, fajitas, everything I've tried has been delicious. Great selection of Mexican beers and cocktails, and everything is priced right. They even offer cash back through Yelp!

The main reason this place gets five stars from me, however, is the GUACAMOLE! I never used to eat guac. To me, most guac just has no flavor. This place claims to have the best guac in the 'burgh, and they may be right! Perfect amount of salt and lime. Fresh onions, tomatoes, and jalapeños. And it's made table-side! (Be sure to throw a few bucks in the tip jar!)

Bottom line: this is a great place for Mexican food in Pittsburgh!",mexican
935,5.0,qHseX2NHeUUedIgs_VasZA,"I've been to La Palapa numerous times and for good reason. The food, drinks, service, ambience, and price are all exemplary. Before moving to the 'Burgh, we would make an effort to stop by La Palapa whenever we'd come to visit family. Now that it's local for us, it's always a temptation. 

Originally a taco truck, then a small restaurant space and truck, La Palapa is now a great restaurant and bar space (and truck) located on East Carson by the Birmingham Bridge. There's a small shared parking lot nearby as well as street parking. Taking an Uber or Lyft is also a great option if you're interested in sampling their tequilas and margaritas. They also have mezcal for the adventurous. 

We've tried different items off the menu, and I've yet to be disappointed. If I'm being completely honest though, I usually find myself ordering tacos and quesadillas because getting 2-3 of them enables me to have several fillings and feel like I got to eat more of the delicious offerings. The mushroom tacos and quesadillas are tasty even for meat eaters, while the bistec and onion will appease any carnivores.",mexican
936,5.0,qHseX2NHeUUedIgs_VasZA,We went to celebrate my friends birthday. The food was great and the service was outstanding. I definitely recommend the table side guacamole.,mexican
937,5.0,qHseX2NHeUUedIgs_VasZA,"Sunday family dinner at La Palapa.  Have heard many good things so time to check it out.  We were seated in the upstairs section because the patio was a bit chilly for several members of our party.  Our servers were great.  They are going for the Mexico City kind of feel and it works.

First, the chips and salsa were quite good.

Next up, the fish soup was delicious.  Large chunks of fish in a savory broth.

I then had the enchiladas.  The mole was rich and flavorful - very decadent.  

If in Pittsburgh and desiring Mexican, this place is a must.",mexican
938,3.0,5VLwQAIheQwmpusFa-tC6w,"Stopped in for a late lunch and it was not very busy.  No line and just a few tables in use including one outside table.  This location is gives a more industrial feel and there was some soft music playing.  Staff was friendly.  Decided to try the Carne Asada bowl that is out for a limited time.  Enjoyed the flavors. All in all, what you would expect for a Chipotle.",mexican
939,4.0,5VLwQAIheQwmpusFa-tC6w,"Aways a favorite! We enjoy Chipotle and find it to be the best fast Mexican food. We've been to this location a handful of times. Service is fast and friendly. We always come for hallowen to get $4 burritos if you wear a costume! 3rd year now. We have also supported local businesses when they donate a portion of the proceeds. Only complaint is the chips taste stale sometimes. Overall, get a heavy meal for good price",mexican
940,3.0,5VLwQAIheQwmpusFa-tC6w,"I'll take Chipotle for what it is. A fast ""mexican food"" fix. Plus, I like that I can order a quick bowl and pile on all the toppings. This Chipotle seemed like Club Chipotle with its thumping EDM music and dark lighting. It was my first time here, so apparently I didn't get the memo to wear my club attire. 

Seriously, it was quick, easy and tasted good, so I'm sold.",mexican
941,1.0,5VLwQAIheQwmpusFa-tC6w,"The only time I would suggest stopping at this chipotle location would be if there were no other restaurants to eat at on the planet....

The first time I stopped here I was treated like garbage, by a high school kid. I blamed myself for having a bad day and tried giving them the benefit of the doubt by 1- not reviewing them and 2- trying to come back. 

Guess what? I tried again and AGAIN I was completely disrespected by yet another a high school kid.


Today, the employee had the audacity to say (under her breath, that I could clearly hear) ""oh sure anything you want"" LIKE RELLY? I didn't know a to go order of tacos could spark such outrage. 

I will never come here again. Also, I guarantee if you try this location you will be equally as disappointed and disrespected.",mexican
942,5.0,5VLwQAIheQwmpusFa-tC6w,We ordered out. There was a lot of people in the restaurant but service was quick and efficient. Great portions. Friendly staff. Clean. Very delicious burrito and my daughter loved her kids meal. All over great experience.,mexican
943,4.0,zMPfZdODe82SL_zxnv7asg,"I am a fan of Chipotle.   This is a standard Chipotle.  I went during lunch so it was crowded and a little dirty (expected since not everybody cleans up their mess and the staff are focused on preparing food).

What I like is that I can get it my way.   I ordered  a bowl - Double Chicken, Pinto Beans, Lettuce, Grilled Vegetables, and Medium hot sauce.

The meal met my expectations and kept me full for the rest of the day.   

Price - less than $10
Atmosphere - Standard Chipotle (crushed and a little dirty but not to the fault of the establishment)
Parking - the parking is a little crowded because of competing businesses.
Xtra - It is next door to my favorite candy store - Rocket Fizz - another reason to go to Chipotle for lunch and drop in to get some retro candy :)",mexican
944,1.0,zMPfZdODe82SL_zxnv7asg,"We love chipotle but this one is the worst. The guacamole is so salty it will burn your mouth. I'm pregnant and craving guacamole, got my normal burrito bowl and it was inedible. Soooo salty I really couldn't taste anything else. I asked if I could have it remade with a different batch of gauc and the preteens working the counter said no. Ok, well screw me then. 

The staff obviously doesn't care and they'll remake your food but only with half the portion size of the regular meal. It's a disappointing experience. Go somewhere else for $30 fast food or drive to a different location, you'll be better off.  As a suggestion: Panera, Five Guys, Firehouse, and Burgatory all flank this chipotle. You have options that will probably be a more valuable use of time and money.",mexican
945,2.0,zMPfZdODe82SL_zxnv7asg,Leaving a chipotle hungry for the first time because they were so stingy with food :( fresh otherwise,mexican
946,1.0,zMPfZdODe82SL_zxnv7asg,"I wish I could give zero stars! After traveling all day to Pennsylvania from California, I wanted to grab something quick to eat and take it back to my room. I went to this location and immediately upon entry,  I noticed it was filthy! They made my salad and the whole time im looking like, WTH!? It was old rice, bean juice, and veggies all down the counter. While I was paying, I asked ""Why is this counter so nasty"" the response was ""We've been swamped"" (it was 50 minutes before closing) Although disgusted,  I paid and left. I went next door to Walmart to grab water and chips (because Chipotle was out of chips). After leaving Walmart I thought to myself ""Oh no, I'm not eating this"" My brain just couldn't phathom me enjoying that meal.  I went back and told them I wanted my money back because the place was filthy and I couldn't imagine what took place during the food prep. They looked at me like I was crazy. Like the nerve of YOU to bring food back to our disgustingly filthy establishment! She reluctantly gave me a refund. I asked if she was the manager on duty and she said ""yes"". I asked,  ""Why don't y'all clean this up?"" She just starred at me with a silly stuck look on her face. The original cashier who rung me up said ""We're trying our best"" Well if this picture represents your ""best"" I'm deadly afraid of what your worse looks like! Do better!",mexican
947,1.0,zMPfZdODe82SL_zxnv7asg,"Usually for me all Chipotle locations taste pretty much the same. Well not this location, chicken was bland and over cooked. Cashier was more interested in her cell phone than ringing me up.",mexican
948,4.0,q6vyGObMjAhGBN9I1nyACA,"So..my overall experience was good.
We were greeted immediately upon entering and we decided to grab a seat at the bar.  They have TVs, so it's easy to catch the game while enjoying some quick grub.

We order a few tacos and they came out pretty fast, maybe 10 minutes or so.  They have lots of toppings on them and they were a pretty decent size.  My only gripe we're that they were a little cold, but they were still good.

My go-to taco is the shrimp.  That one is delicious!!  The flavors are balanced out nice and the shrimp is seasoned well. 

The place has a nice vibe and the workers are very friendly.  The owner also came out, walked around and asked everyone how they were doing and he was very friendly.  Overall, it's a great add to the community and I'm sure we'll be back soon.",mexican
949,2.0,q6vyGObMjAhGBN9I1nyACA,"I write this review without any malice, I simply hope that my suggestions help steer this local business in a better direction so it can be the best it can be! We wanted to try this place out to see how it was, seeing as how this area desperately needs more restaurants that aren't fast food.

The service was wonderful and I have no complaints. It was speedy, efficient, wonderful staff. 

The food was a different story. I ordered the Bellevue Bowl and asked for them to substitute the chipotle crema instead of the avocado aioli. When it arrived, the first thing I noticed was how terrible the presentation was. It looks like a sloppy brown jumbled mess. Gordon Ramsay would not have been happy. It tasted adequate, nothing special, nothing about it made me want to try more on the menu. Another thing was that the caramelized onions that were served in it were cold. In fact, the entire bowl seemed to have different temperatures depending on what you bit into. The shrimp was good, albeit a bit room temperature, the other meats were a little hot, the corn and rice was lost in the room-temperature sauce as well. It was very disappointing. I basically just ate the meat and left the rest as it was just not appetizing. The actual utensils, plates, bowls etc are all plastic, cheap and easily disposable. No real restaurant quality utensils or tableware. The margarita I had was still $5 even during happy hour, which was $1 less than usual. And with that mango margarita I ordered, it was at least 50% ice, about 25% mango flavoring, and probably somehow less than 15% alcohol. The rest tasted watered-down. That was very disappointing as well. My partner ordered 3 of the Mama's Taco, one soft-shell, two hard-shell. He said he would rather have gone to Taco Bell, a sad thing. His tacos had rice at the base which seems like a good idea but it was just regular unseasoned white rice. Nothing authentic about it. He could not finish all 3 tacos and decided not to take the remainder home. 

The menus look like a middle schooler attempted them in an amateur graphic design class. We had to turn the menu upside down every time we turned it over because one side was always the wrong way. Very unprofessional, again, no authenticity, and difficult to read with the weak ink and colors. 

The one (and only) bathroom is unisex and has no decor, just a sad small room. Everything just needs spruced up. More professionalism is needed to make this place deserving of a ""hometown taco"" name. The people in this area deserve better and I hope that with the business they have received, that they use that to make it better and better. We will try them again sometime in the future and I very much hope that positive changes will have been made. 
¡Buena suerte!",mexican
950,1.0,q6vyGObMjAhGBN9I1nyACA,"Where do I start? Tacos were over priced and were not good . Considering this place is called hometown TACO 202 ... I assumed they knew how to make a taco.... I was wrong. 

 The food isnt the biggest down fall of this place because that can always be improved . The customer service sucks and our waitress seemed like she was high on something. 

Lyterally asked for a water 5 timez and never got it. After forcing the high priced tacos down I  Sat there for 10 mins waiting on our check because my waitress forgot... wont be back again.",mexican
951,4.0,q6vyGObMjAhGBN9I1nyACA,"My boyfriend and I visited over the weekend.  We were impressed!! We sat at the bar and ate. .. the service was good.  Fun - modern décor.

I ordered the pollo which was amazing.. love the cilantro slaw.   I also tried the Carne Asada - which was my favorite.. topped with Mexican street corn etc.  It was a party in my mouth!!    My boyfriend is a picky eater and he loved his meal too.

The prices are on point too.  We will be returning.  Street parking.. not bad at all. 

Thanks Hometown Tacos!",mexican
952,3.0,q6vyGObMjAhGBN9I1nyACA,"I stopped in here after a Yelp event last night because it was right across the street and looked enticing! We walked in and sat ourselves.  

Our server told us that he typically works on the line, but he and his girlfriend switched places tonight and he was serving for the first time ever. Let's just say he left a lot to be desired in the serving department, but our food was good. Unfortunately, they were out of pico de gallo and I am not sure how that happens at a mexican restaurant?!

We started with margaritas and an order of chips and guac. My guac was good, but the chips were nothing special or homemade. My friend had queso that was borderline cold. The margaritas on the rocks were good, but the frozen ones were excessively sweet, and that's coming from a sweet tooth girl! 

Finally, our tacos came out and saved the day! They were huge and delicious. I tried Mama's Taco and the Buffalo Chicken Taco. I really enjoyed them both and $3 for a taco that big?! Sold.

Not sure I would be in a hurry to go out of my way to go back, but if I am ever in the Bellevue area, I may stop in.",mexican
953,5.0,VFv7NcPW9ajUTLleJ8wOQA,"I like this location! It can get a little busy at lunch and dinner time but the line goes fast. 

My favorite order is a burrito bowl: brown rice, pinto/black beans, fajita vegetables, sofritos, corn salsa and guacamole. This order is entirely vegan. 

I've always received great service here!",mexican
954,1.0,VFv7NcPW9ajUTLleJ8wOQA,"Workers lack urgency. They didn't have  peppers and onions prepared. There was one lost employee working the line. The other employee was too busy talking while the line was out the door. UNACCEPTABLE SERVICE AND MY TIME WAS WASTED. 

THANKS FOR NOTHING.AND MY CHICKEN WAS COLD.",mexican
955,1.0,VFv7NcPW9ajUTLleJ8wOQA,"Two serving of chicken always short of meeting expected requirement. Chipotle in Shadyside does a way better job. I thought there should be a standard as to how much you get when ordering extra, but I guess chipotle on campus likes to curtail that standard. This is not how you cut cost. Customer service lacks expected standard. You can literally count your chicken. Extra portion = 8 pieces of small cut up chicken....",mexican
956,2.0,VFv7NcPW9ajUTLleJ8wOQA,"Slow as dogshit, everytime there is a line to the door and the workers take their sweet time and are oblivious to the situation they are in",mexican
957,2.0,VFv7NcPW9ajUTLleJ8wOQA,"Absolutely filthy. The floors had food, etc. all over them, dirty dishes and rags, etc. on the counters, and so on. I don't think I've ever walked into such a dirty fast food establishment. Staff did wait on folks but seemed unhappy.",mexican
958,5.0,dCPyV8XCEyE7pyUgzOCDKA,This is the absolute best chipotle around. They are super nice at this location and seem to genuinely care about their customers! Line is always super quick and the staff is very friendly! :),mexican
959,2.0,dCPyV8XCEyE7pyUgzOCDKA,"See photo below:

This spot need to get rid of the tomato vine, lettuce root l, and onion skin.",mexican
960,3.0,dCPyV8XCEyE7pyUgzOCDKA,"I tend to love Chipotle as it is fairly healthy for a faster food service place and I tend to feel that the price is good for the amount of food you get for your money! I also love the vegan and vegetarian options they give you and feel very impressed with the vegan tacos. I also love the half foil and half cardboard boxes they put foods in as it gives you choices for heating it up later.

I'm still knocking them off a couple stars though because some of the chips were stale and sometimes the food is just overly salty - also not impressed with the cheese dip. Furthermore, the lemonade does not have fresh lemons. They still have a lot of great choices though so I think they should just take off the less great ones ;) Oh yeah, someone else mentioned that their burritos tend to leak a lot of water - that's actually a thing too.",mexican
961,3.0,dCPyV8XCEyE7pyUgzOCDKA,"I always go to this location because it's so close to my apartment and I don't know if they've had a change in staff but my experience today was great. Everyone was really polite and courteous and not to mention, nice. I usually come for dinner and the employees are always super rude, not attentive, and whispering to each other and laughing (which is hella annoying) when I just want to get my food and leave. I don't even ask for anything special and they're being rude. But this afternoon, I didn't recognize any of the previous employees and the service was fantastic.

They give you a lot of food and there really never seems to be a crazy line like the one near Pitt campus. So you're in and out pretty quickly, so you can go about the rest of your day. Restaurant is always clean and there's plenty of seating. 3/5 stars because this was my first pleasant experience out of the like 20 times I've been here.",mexican
962,5.0,dCPyV8XCEyE7pyUgzOCDKA,"I have never had a problem with this location since I started coming here about four months ago. Their lines always pass quickly so I've never had much of a long wait, and my food is always presented exactly as I requested with good temperature. I usually order online and simply pick up my food for the sake of convenience. I work nearby and it's always ready for me to pick up by the time I get there (only a few minutes after ordering online.) 

I ordered online today and got there before the food was done, so I had to wait about 5-10 minutes. The staff was friendly and even gave me a coupon for the inconvenience! I will definitely continue to go here for lunch or dinner.",mexican
963,4.0,fVo4uithMrIbNYom48b_fg,"First off we were greeted in a full parking lot by a gentleman asking us to park at the church down the street to avoid getting towed ... little thing that a restaurant can do but helps their clientele! 

We parked and walked up ... the restaurant was not crowded but took a bit to get seated .. sounded like a crowd was in the back and may have been the cause of the full lot.  

We get seated and boom....chips and salsa drop in the table .. yea!!!  Our waiter introduces himself - takes our drink order - then the food (I got a burrito and my friend the chicken fajita - no onions). We also got a bowl of queso ( thought it was a little pricey for the size bowl you get .. $4.50)

Food comes .. mine is fine .. my friend had to sent back because it can with onions.  About 10 min later she gets her's (and it right) and we can eat. 

After we were done with our means we packed up the left overs and asked for a desert menu .. just to see what they had. Typical Mexican treats like flan, fried ice cream and soppapias are on the menu and the prices were typical to others we have seen ( about $7 for fried ice cream and you pick from like 8 toppings) 

Except for one issue with the onions ... We enjoyed our first visit here and would go back ..",mexican
964,4.0,fVo4uithMrIbNYom48b_fg,"We love this cute little Mexican restaurant. The patio seating is what makes this unique and fun. The food never disappoints either! I always get the fajita tacos, and they are always very full and flavorful. 

Parking can be an issue during dinner time. I've always gone around 5pm and never had an issue parking or getting seated right away, though. So go a little early to beat the crowd. 

Staff can sometimes be a little slower to greet you and take orders when sitting on the patio, but food usually comes out pretty quick.",mexican
965,4.0,fVo4uithMrIbNYom48b_fg,Wrong time to start a low carb diet.  Those tortillas looked delicious. But their menu is so big I didn't have trouble finding low carb options.  I opted for the camarones al mojo de ajo which is grilled garlic shrimp served with a side of rice and a green salad. I just didn't eat the rice.  The flavor of the shrimp was delicious and the garlic did not overwhelm anything. The salad was quite tasty and I was able to swipe a forkful of guac from my friend to use on my salad.  LookIng forward to returning again.,mexican
966,5.0,fVo4uithMrIbNYom48b_fg,"Stumbled upon this place on a road trip. I really like Mexican food, so thought I would give it a try. Everything about it kinda feels authentic. All the servers also appeared to be native Mexican. Lovely. 

First they bring you fresh complementary salsa and nachos. 

They have a wide variety menu, and they offer you a choice to combo any two or three items. What a great idea for people that like to try stuff!

5 minutes after ordering, bam... hot fresh food on table. 


The quesadilla was a little salt, but tasty. The rice and regrows been very good and the enchiladas delicious. 

Wish this place was closer to my home!!",mexican
967,4.0,fVo4uithMrIbNYom48b_fg,"Apparently El Paso has several locations around the Pittsburgh area. This was the first time that I've been at this location and the food tastes very similar. I like how much bigger this restaurant is compared to the one that I usually go to. However, parking can be a pain if you come on Fridays or weekends.

As you get seated, they serve you with free chips and salsa which by the way is great when the chips are still hot. I ordered the two combo with a burrito and a tamale. It also came with rice and fried beans. I liked my dish but wasn't a big fan of the burrito. My friends ordered the fajita which I will highly recommend as it comes with a lot of food and was delicious!",mexican
968,5.0,74qMB94fHpKl6p6NkzG2ng,"My new fav mexican place in the neighborhood. 
Free fresh chips and salsa (i think it should be a must in all mexican restaurants) , great margaritas (they HUGE) , and delicious fajitas ( made spicy as per request).
The server was super sweet and the vibe of the restaurant was casual and chill. 
A nice place to hangout with fam and friends !!",mexican
969,4.0,74qMB94fHpKl6p6NkzG2ng,"Last time here I got an enchilada, and my S/O ordered Fajitas. I was worried about visiting a restaurant so new, but I had this place all wrong. Food was suuper delicious. Fresh chips & salsa too. Best mexican food I've eaten in a while. With free parking in the back and friendly service, I'll definitely be back here in the future. 

Bar area is a little small, but still serviceable. Outdoor seating area too, which is very nice and shaded",mexican
970,3.0,74qMB94fHpKl6p6NkzG2ng,"We came on a Thursday night and it was a good crowd. There is outdoor seating, so we took a spot there to enjoy the weather while we can.

Happy hour is from 4-6, so good to know for next time. We ordered Sam Adams, but learned that they were out. We choose house margaritas on the rocks instead. They were sizable and generous with tequila. Not bad for $8.

For dinner, we ordered enchiladas suizas and flautas as entrees. I asked for no sour cream on mine, but they ended up leaving it out for both of us. My partner in crime didn't notice it was missing, so that was fine. On the menu, the entrees we ordered are described as coming with a side salad, but only one salad came out. Service just seemed a bit off and is really why I'm saying three stars.

Before I could even finished the salad, the entrees arrive. We were shocked at how quick they came out, but they came out hot (we were cautioned about touching the plates). Food wise, it was pretty good. Chips and salsa are complementary. I could have used some more salsa as we ran out before the food arrived. The meat in the flautas were a bit more dry than I hoped for. The beef tip was much better than the chicken, which needed a bit more flavor. The enchiladas are all chicken and well flavored. The side of rice that the entrees came with was fluffy and complemented the meals well. 

The portions were huge. We each only ate half our meals, so plenty of leftovers. I'll definitely come back to see how they work through some of the issues. Seems like a friendly spot and pretty good Mexican food for this city.",mexican
971,4.0,74qMB94fHpKl6p6NkzG2ng,"I've been to the South Side location many times and it's there have been ups and downs. This new location in my neighborhood has restored my faith in this local chain. They've only been open a couple of days and everything was darn good. Service was smooth with a friendly crew. Chips and salsa fresh and appetizing. Cheese enchiladas packed with flavor and taste.
Glad this place is within walking distance from my house.",mexican
972,5.0,74qMB94fHpKl6p6NkzG2ng,"Best margaritas and table side guac  I think you get a great amount of alcohol, as well as flavor in your drinks here! The atmosphere is always fun and their birthday celebrations are great. I've had so many dishes from here, but I recently tried out the Choripollo. It was delicious and will certainly be ordered again! It had chicken, chorizo and cheese sauce on it. I'm always a big fan of their skillet queso too. Plus who doesn't love a delicious chimichanga done old school style.",mexican
973,3.0,o7aBPJhTR-R4TccTSfu-Ng,"Standard Chipotle for CMU students. 

This place had a few hurdles in the beginning---slow service, running out of food, small portions, an oven-like heating system upstairs, but they have fixed all these. The place can still get very crowded during lunch because of how small the space is, but the lines go decently quickly. You should order online if you want to skip the line though.",mexican
974,1.0,o7aBPJhTR-R4TccTSfu-Ng,"Perhaps one of the worst Chipotles I have ever been to. This location is poorly managed, poorly stocked, poorly staffed and poorly operated. The location is overrun by online orders so much so that the in store line can take up to 45 minutes. The staff, likely overworked and unappreciated, is best described as surly. 

The location is rarely stocked with the all of the offerings one can expect from Chipotle. If they aren't out of fajita vegetables, it will be the black beans. If it isn't the black beans, it will be the Barbacoa. If it isn't the Barbacoa, it will be the lettuce (seriously a Mexican restaurant with no lettuce). I have also seen this location operate with no available napkins. Don't even think about ordering a soft drink. There won't be any ice and the soda syrup will have been fully diluted. Lol if you want/need a fork.

Lest I forget, this location is borderline filthy. Food scraps everywhere on the service line, tables unclean, drink spills all over the service station. Not to mention the immediate exterior of the building is a trash pickup area for what must be all of Craig St. It's pretty disgusting.

If I could rate this location 0 stars, I would.",mexican
975,1.0,o7aBPJhTR-R4TccTSfu-Ng,"I work nearby, so I have the unfortunate need to visit this Chipotle occasionally. This 4611 Forbes location is consistently the worst Chipotle I've ever been to. What it comes down to, as it usually does with consistently poor service experiences, is that the management doesn't care and therefore the staff don't care. In-store dining, web pickup orders, app delivery orders, it's all awful.",mexican
976,3.0,o7aBPJhTR-R4TccTSfu-Ng,"Probably the most ideal location for CMU students now that they don't have to bus all the way into Oakland.

I've been here 2 or 3 times and I think this location gives more food than the Oakland location. But I have to say that the service here is just average... Also, I've never had this happened to me but I've had people tell me that this location often runs out of ingredients... which is pretty bad because Chipotle is a popular fast food choice for most and I don't think the Oakland location has ever run out of ingredients. The seating upstairs is nice and I don't think it was ever too packed so I'd always be able to find seats.",mexican
977,1.0,o7aBPJhTR-R4TccTSfu-Ng,"This Chipotle consistently runs out of ingredients, like fajitas and lettuce for example. On top of that, they are often behind on mobile orders during prime meal hours, and it is not uncommon to see a line of mobile orderers still waiting for their meals that were promised ten minutes ago to come out. Today, I picked up my bowl and brought it home, only to find that they did not include the steak I ordered. I am not sure whether they ran out of steak or just forgot to put it in, but there was no note left on the order mentioning that they were unable to provide the protein I had paid for. This is, of course, in addition to my bowl being fajita-less, which has been the case for the past five bowls I've ordered from this Chipotle, despite having selected fajitas on the app each time. From now on, I would rather bus over to Oakland, order from the Chipotle there, and bus all the way back, than have to order from this restaurant again, which is easily walkable from where I live.",mexican
978,5.0,CS3ykvbERsTrVxL9HPoCOw,"Clean location, friendly employees. Thankful for all the veggies they put on my salad!",mexican
979,2.0,CS3ykvbERsTrVxL9HPoCOw,Came in at 7:30pm on a Sunday night and place looks like no one has cleaned up all day. Ate our meal in the car in the parking lot. Husband used the restroom and it was out of soap. Won't be back to this location.,mexican
980,4.0,CS3ykvbERsTrVxL9HPoCOw,"I enjoy coming to this location. Yes, sometimes getting out and back to 19 is a pain, but it's totally worth it! 
On our last visit, my food was great! I always have odd requests and they always seem to make it perfect. The staff is friendly and quick. 
I chose to give 4 stars because my husband ordered a bag of chips and more than half seemed to be crushed, barely any full chips. 
The restaurant is always clean and so are the bathrooms! I look forward to coming back again and again!",mexican
981,1.0,CS3ykvbERsTrVxL9HPoCOw,"This location is consistently disappointing.  Employees are clearly not engaged and could careless if they get your order right. Ingredients have half the taste of other chipotle locations. Rice is under cooked, serving sizes are skimpy, ingredients are either old (brown guacamole) or out. If in the mood for chipotle go to the one on Cochran... they get it right.",mexican
982,4.0,CS3ykvbERsTrVxL9HPoCOw,"Chipotle is practically the same everywhere you see one. It's tex-mex with a very light, simplistic menu consisting of about four things: nachos, quesadilla, burrito, and salad bowl.

Ordering is a sinch, and expedited by the helpful, friendly folks working behind the counter. It starts with a few basic questions, like ""burrito or bowl?"" And you get to see them put everything together deli style, right in front of you. The checkout process can be confusing though, because there always seems to be an assumption that you are going to get sides like extra chips and small drink. You do usually have to clarify which extras you want.

The food is excellent and hot-served quickly. The sparse, industrial architectural styling does not detract from the dining experience, as it gives a very modern metropolitan feel to the old-world fare.",mexican
983,4.0,O1ird5yRyuDFnOmYu90OoA,"Overall love the vibe of this place 

Ambiance - bar in front with dinner and seating area in back. Patio in back back with enclosed bar in the winter.
Back bar is more chill. Front bar is more lively and loud. Can get quiet crowded. 

Drinks - good margs made from scratch (not the mix). Not overly sweet. Didn't love my mezcal drink but did love my spicy marg. 

Food - definitely not ""authentic"" Mexican but nevertheless the nachos are bomb. Fresh jalapeños. Great with either chicken or chorizo. 

Overall - lively place with good drinks and good Mexican bar food. Great for casual date or small group. Will be back for the patio when the weather warms up.",mexican
